Product ID,Brand Name,Category of Product,Product Name,Product Size,Product Rating,Number of reviews,Number of people liked product,Price,Kind of Marketing Flag,Options of Products
2175107,Dior,Rollerballs & Travel Size,Miss Dior Eau de Toilette Rollerpearl,0.7 oz/20 mL,4.5,27,4700,38.0,exclusive, - 0.7 oz/20 mL Eau de Toilette Rollerball 
2209146,Dior,Blush,Rouge Blush,0.23 oz/ 6.7 g,5.0,28,6100,44.0,0,no options
2320240,Dior,Fragrance,Mini J'adore Eau de Parfum Rollerpearl,0.67 oz/ 20 mL,4.0,2,0,48.0,0,no options
2028439,Dior,Moisturizers,Capture Youth Age-Delay Advanced Crème,1.7 oz/ 50 mL,4.0,47,4400,95.0,0,no options
1824390,Dior,Body Sprays & Deodorant,Sauvage Deodorant Stick,2.6 oz/ 74 g,5.0,12,2100,25.0,online only,no options
2321628,Dior,Perfume Gift Sets,Miss Dior Blooming Bouquet Gift Set,no size,0.0,0,315,129.0,0,no options
2244333,Dior,Liquid Lipstick,Rouge Dior Ultra Care Liquid Lipstick,no size,4.5,42,27800,38.0,0,no options
1078138,Dior,Mascara,Diorshow Black Out Waterproof Mascara,no size,4.0,1000,8300,29.5,exclusive,no options
2118214,Dior,Perfume,JOY by Dior,1.7 oz/ 50 mL,3.5,143,9100,100.0,0, - 1.0 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.0 oz/ 90 mL Eau de Parfum Spray
1635499,Dior,Moisturizers,Capture Totale Intensive Night Restorative Crème,2.1 oz/ 60 mL,4.5,36,3000,175.0,0,no options
2321610,Dior,Perfume Gift Sets,J'adore Eau de Parfum Gift Set,no size,0.0,0,169,149.0,0,no options
2310530,Dior,Cologne,Homme Eau de Toilette,1.7 oz/ 50 mL,4.0,9,562,75.0,0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray
1892611,Dior,Face Masks,Hydra Life Glow Better Fresh Jelly Mask,1.8 oz/ 50 mL,4.5,70,10900,69.0,0,no options
1916857,Dior,Lip Balm & Treatment,Dior Addict Lip Sugar Scrub,0.12 oz/ 3.40 g,4.5,156,15600,34.0,0,no options
2300812,Dior,Eye Creams & Treatments,Capture Totale C.E.L.L. ENERGY - Firming & Wrinkle-Correcting Eye Cream,0.5 oz/ 15 mL,5.0,1,424,105.0,0,no options
2167435,Dior,Face Serums,Capture Youth Intense Rescue Age-Delay Revitalizing Oil-Serum,1 oz/ 30 mL,3.5,3,0,95.0,0,no options
1912583,Dior,Perfume,Poison Girl,1.7 oz/ 50 mL,4.5,98,10500,85.0,0, - 1 oz/ 30 mL Eau de Toilette Spray - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray
2321602,Dior,Perfume Gift Sets,Miss Dior Blooming Bouquet Set,no size,0.0,0,1000,105.0,limited edition · exclusive,no options
2265528,Dior,Lipstick,Rouge Dior Ultra Rouge Lipstick,no size,4.5,86,31900,38.0,limited edition · online only,no options
1162635,Dior,Mascara,Diorshow Iconic Waterproof Mascara,0.27 oz/ 8 mL,4.0,755,8600,29.5,0,no options
2224921,Dior,Eyebrow,Diorshow Pump 'N' Brow,no size,4.5,18,2100,27.0,0,no options
2300838,Dior,Moisturizers,Capture Totale C.E.L.L. ENERGY - Firming & Wrinkle-Correcting Crème,1.7 oz/ 50 mL,4.0,10,287,155.0,0,no options
2050367,Dior,Face Brushes,Dior Buffing Brush,no size,3.5,40,3800,49.5,0,no options
1844612,Dior,Highlighter,Flash Luminizer Radiance Booster Pen,0.09 oz/ 2.66 mL,4.0,27,5800,40.0,0,no options
1780600,Dior,Eye Creams & Treatments,One Essential Eye Serum,0.5 oz/ 15 mL,4.5,20,4800,72.0,0,no options
631937,Dior,Perfume,Dior Addict Eau de Parfum,1.7 oz/ 50 mL,4.5,143,6900,105.0,0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray
1788801,Dior,Face Primer,Diorskin Forever & Ever Wear Makeup Primer SPF 20,1 oz/ 30 mL,4.5,95,8700,46.0,0,no options
1892660,Dior,Face Wash & Cleansers,Hydra Life Micellar Water No Rinse Cleanser,6.7 oz/ 200 mL,4.5,66,5100,43.0,0,no options
857888,Dior,Perfume,Dior Addict Eau Fraîche,1.7 oz/ 50 mL,4.5,94,8400,85.0,0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray
1893031,Dior,Face Serums,Hydra Life Deep Hydration Sorbet Water Essence,1.3 oz/ 40 mL,4.5,26,4100,73.0,0,no options
2327609,Dior,Face Sets,Diorshow Pump 'N' Volume Mascara and Lipstick Set,no size,2.0,5,1300,29.5,limited edition · online only,no options
83246,Dior,Cologne,Fahrenheit,1.7 oz/ 50 mL,4.5,95,3000,75.0,0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray
2245850,Dior,Perfume,JOY by Dior - Eau de Parfum Intense,1.7 oz/ 50mL,4.0,14,1600,105.0,0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50mL Eau De Parfum Spray  - 3.04 oz/ 90 mL Eau De Parfum Spray
1703495,Dior,Cologne,Dior Homme Cologne,2.5 oz/ 75 mL,4.5,27,1700,79.0,0, - 2.5 oz/ 75 mL Eau de Cologne Spray  - 4.2 oz/ 125 mL Eau de Cologne Spray
787168,Dior,Perfume,Pure Poison,1.7 oz/ 50 mL,4.5,265,10800,105.0,0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray
2028421,Dior,Face Serums,Capture Youth Redness Soother Age-Delay Anti-Redness Soothing Serum,1 oz/ 30 mL,3.0,17,0,95.0,0,no options
1754977,Dior,Body Sprays & Deodorant,Sauvage Deodorant Spray,5 oz/ 150 mL,4.5,16,1700,29.0,online only,no options
1893064,Dior,Face Serums,Diorsnow Brightening Refining Moist Cloud Crème,1.7 oz/ 50 mL,4.5,14,2900,125.0,0,no options
2287662,Dior,Lotions & Oils,J'adore Body Milk,5 oz/ 150 mL,4.5,23,4400,55.0,online only, - 5 oz/ 150 mL Eau de Parfum Spray 
2145381,Dior,BB & CC Creams,Capture Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50 Refill,0.5 oz/ 15 g,4.5,25,5100,42.0,0,no options
2264794,Dior,Face Masks,Capture Totale Dreamskin 1-Minute Mask,no size,4.0,33,4000,75.0,0,no options
1788819,Dior,Setting Spray & Powder,Diorskin Forever & Ever Control Invisible Loose Setting Powder,0.28 oz/ 8 g,4.5,48,7600,52.0,0,no options
83295,Dior,Cologne,Eau Sauvage,1.7 oz/ 50 mL,5.0,68,1500,75.0,0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray
2058022,Dior,Face Serums,Diorsnow Essence of Light Pure Concentrate of Light Brightening Milk Serum,1 oz/ 30 mL,4.0,17,3400,140.0,0,no options
1982727,Dior,Lotions & Oils,Miss Dior Moisturizing Body Milk,6.8 oz/ 200 mL,4.5,6,2100,55.0,online only,no options
2320216,Dior,Body Mist & Hair Mist,J'adore Hair Mist,1.35 oz/ 40 mL,5.0,1,223,57.0,0,no options
2057990,Dior,Mists & Essences,Hydra Life Balancing Hydration 2 in 1 Sorbet Water,5.9 oz/ 175 mL,4.0,10,1600,43.0,0,no options
2300796,Dior,Face Wash & Cleansers,Capture Totale C.E.L.L. ENERGY High-Performance Gentle Cleanser,5 oz/ 150 mL,0.0,0,255,45.0,0,no options
2057982,Dior,Makeup Removers,Hydra Life Triple Impact Makeup Remover,4.2 oz/ 125 mL,3.5,31,1700,34.0,0,no options
2167443,Dior,Eye Creams & Treatments,Capture Youth Age-Delay Advanced Eye Treatment,0.5 oz/ 15 mL,4.0,20,1700,75.0,0,no options
1912641,Dior,Cologne,Dior Homme Sport,2.5 oz/ 75 mL,4.5,12,750,79.0,0, - 2.5 oz/ 75 mL Eau de Toilette Spray  - 4.2 oz/ 125 mL Eau de Toilette Spray - 6.8 oz/ 200 mL Eau de Toilette Spray
2244481,Dior,Eye Palettes,BACKSTAGE Custom Eyeshadow Palette,no size,3.5,10,3000,49.0,exclusive,no options
1701630,Dior,Body Mist & Hair Mist,Miss Dior Hair Mist,1 oz/ 30 mL,4.0,40,10300,57.0,online only,no options
2211183,Dior,Perfume,J'adore Huile Divine - Dry Silky Body & Hair Oil,no size,4.5,6,720,59.0,online only,no options
2300804,Dior,Mists & Essences,Capture Totale C.E.L.L. ENERGY - High-Performance Treatment Serum-Lotion,5.91 oz/ 175 mL,4.0,6,408,95.0,0,no options
1814730,Dior,Perfume,J'adore Eau Lumière,3.4 oz/ 101 mL,4.5,62,6000,135.0,0, - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.4 oz/ 101 mL Eau de Toilette Spray  - 5.0 oz/ 150 mL Eau de Toilette Spray
2058014,Dior,Eye Creams & Treatments,Hydra Life Cooling Hydration Sorbet Eye Gel,0.5 oz/ 15 mL,3.5,22,3100,55.0,0,no options
2232247,Dior,Facial Peels,Capture Youth New Skin Effect Enzyme Solution Age-Delay Resurfacing Water,5 oz/ 150 mL,4.5,7,2000,65.0,0,no options
2057974,Dior,Face Wash & Cleansers,Hydra Life Micellar Milk No Rinse Cleanser,6.7 oz/ 200 mL,4.0,26,3000,43.0,0,no options
2244432,Dior,Lipstick,Rouge Dior Ultra Care Lipstick,no size,4.5,7,4800,38.0,0,no options
2320224,Dior,Fragrance,Mini J'adore Eau de Toilette Rollerpearl,0.67 oz/ 20 mL,0.0,0,157,48.0,0,no options
1078823,Dior,Bath & Shower,J'adore Soap,5 oz/ 142 g,4.5,24,3500,26.0,0,no options
1739333,Dior,Bath & Shower, Sauvage After-Shave Lotion,3.4 oz/ 100 mL,5.0,6,623,60.0,online only,no options
1982701,Dior,Perfume,J'adore In Joy,1.7 oz/ 50 mL,4.0,30,3400,105.0,0, - 1.0 oz/ 30 mL Eau de Toilette Spray - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray
1824416,Dior,Aftershave,Sauvage After Shave Balm,3.4 oz/ 101 mL,5.0,3,455,60.0,0,no options
2050359,Dior,Mascara,Diorshow Pump'N'Volume Waterproof Mascara,0.18 oz/ 5.2 g,3.5,52,1400,29.5,0,no options
2038073,Dior,Lotions & Oils,Miss Dior Body Oil,3.4 oz/ 100 ml,3.0,7,1000,59.0,online only,no options
1892652,Dior,Exfoliators,Hydra Life Time to Glow Ultra Fine Exfoliating Powder,1.4 oz/ 40 g,4.5,18,2000,45.0,0,no options
1893056,Dior,Face Wash & Cleansers,Hydra Life Lotion To Foam Fresh Cleanser,6.3 oz/ 190 mL,4.0,18,1400,43.0,0,no options
2323962,Dior,Body Sprays & Deodorant,Homme Deodorant Stick,2.64 oz/ 75 g,0.0,0,84,25.0,0,no options
1892637,Dior,Face Masks,Hydra Life Extra Plump Smooth Balm Mask,1.7 oz/ 50 mL,4.5,28,5100,69.0,0,no options
2244465,Dior,Makeup Palettes,Sparkling Couture Eyeshadow Palette,no size,3.5,3,1300,62.0,limited edition · online only,no options
1893049,Dior,Face Wash & Cleansers,Hydra Life Oil To Milk Makeup Removing Cleanser,6.7 oz/ 200 mL,4.0,42,2900,43.0,0,no options
1689751,Dior,Eyeliner,Diorshow Waterproof Pro Liner,no size,3.5,62,3500,33.0,exclusive,no options
2150829,Dior,Perfume,J'adore Absolu,2.5oz/75mL,4.5,5,931,140.0,online only,no options
2028389,Dior,Face Serums,Capture Youth Matte Maximizer Age-Delay Mattifying Serum,1 oz/ 30 mL,3.5,6,0,95.0,0,no options
82685,Dior,Perfume,Poison,1 oz,4.5,42,5000,62.0,0,no options
1855204,Dior,Lotions & Oils,J'adore Huile Divine Oil,6.8 oz/ 200 mL,4.5,3,1000,85.0,online only,no options
2339638,Dior,Bath & Shower,Sauvage Shaving Gel,4.23 oz/ 125 mL,0.0,0,53,55.0,online only,no options
2244440,Dior,Eyelash Curlers,BACKSTAGE Lash Curler,no size,3.0,6,1900,25.0,exclusive,no options
1892645,Dior,Face Masks,Hydra Life Pores Away Pink Clay Mask,1.7 oz/ 50 mL,4.0,31,5200,69.0,0,no options
2232239,Dior,Facial Peels,Capture Youth Age-Delay Progressive Peeling Crème,no size,3.5,8,523,95.0,0,no options
2264786,Dior,Face Serums,Capture Dreamskin Care & Perfect Refill,1.6 oz/ 50 mL,5.0,16,5100,128.0,online only,no options
1790245,Dior,Moisturizers,Capture Totale Multi-Perfection Creme Refill,2 oz/ 60 mL,5.0,4,1000,140.0,online only,no options
1962356,Dior,Body Mist & Hair Mist,Sauvage Very Cool Spray,3.4 oz/ 100 mL,5.0,2,568,79.0,0, - 3.4 oz/ 100 mL Eau de Toilette Body Spray 
1824408,Dior,Bath & Shower,Sauvage Shower Gel,6.8 oz/ 201 mL,5.0,6,1500,40.0,0,no options
1892678,Dior,Moisturizers,Hydra Life Fresh Hydration Sorbet Crème,1.7 oz/ 50 mL,3.5,99,4900,69.0,0,no options
2321636,Dior,Perfume Gift Sets,Joy Intense Eau de Parfum Gift Set,no size,0.0,0,28,149.0,0,no options
2260198,DL.MD,Beauty Supplements,Liquid Multi-Vitamin Supplement,6.7 oz/ 200 mL,4.0,254,2000,45.0,exclusive · online only,no options
563338,DOLCE&GABBANA,Perfume,Light Blue Eau de Toilette,3.3 oz/ 100 mL,4.5,2000,78000,104.0,0, - 1.6 oz/ 50 mL Eau de Toilette Spray - 3.3 oz/ 100 mL Eau de Toilette Spray  - 0.25 oz/ 7.5 mL Eau de Toilette Travel Spray - 0.8 oz/ 25 mL Eau de Toilette Spray - 6.7 oz / 200 mL Eau de Toilette 
2145902,DOLCE&GABBANA,Perfume Gift Sets,Light Blue Mini Duo Set,2 x 0.15 oz/ 4.5 mL,4.5,30,10800,20.0,exclusive,no options
1019991,DOLCE&GABBANA,Cologne,Light Blue Pour Homme Eau de Toilette,4.2 oz/ 125 mL,5.0,384,8500,90.0,0, - 1.3 oz Eau de Toilette Spray - 2.5 oz/ 75 mL Eau de Toilette Spray - 4.2 oz/ 125 mL Eau de Toilette Spray  - 6.7 oz / 200 mL Eau de Toilette 
1942812,DOLCE&GABBANA,Perfume,Light Blue Eau Intense,3.3 oz/ 100 mL,4.5,124,13900,110.0,0, - 0.84 oz/ 25 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray - 3.3 oz/ 100 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray
2319317,DOLCE&GABBANA,Perfume,Light Blue Love Is Love Pour Femme Eau de Toilette,1.6 oz/ 50 mL,4.5,3,740,80.0,limited edition,no options
1209907,DOLCE&GABBANA,Perfume,3 L’IMPERATRICE Eau de Toilette,3.3 oz/ 100 mL,4.5,850,18400,82.0,0,no options
2298529,DOLCE&GABBANA,Rollerballs & Travel Size,Light Blue Travel Spray,0.25 oz/ 7.5 mL,4.5,38,871,29.0,0,no options
2249092,DOLCE&GABBANA,no category,K by Dolce & Gabbana,3.3 oz/ 100 mL,5.0,4,1300,94.0,0, - 1.6 oz/ 50 mL Eau de Toilette Spray - 3.3 oz/ 100 mL Eau de Toilette Spray 
981530,DOLCE&GABBANA,Perfume,The One,2.5 oz/ 75 mL,4.5,846,20500,122.0,0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray - 2.5 oz/ 75 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray
2052330,DOLCE&GABBANA,Perfume,Dolce Garden,2.5 oz/ 75 mL,4.5,106,8600,122.0,0, - 1.0 oz/ 30 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray - 2.5 oz/ 75 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray
1942853,DOLCE&GABBANA,Cologne,Light Blue Eau Intense Pour Homme,6.7 oz/ 200 mL,5.0,28,2900,125.0,0, - 1.6 oz/ 50 mL Eau de Parfum Spray - 3.3 oz/ 100 mL Eau de Parfum Spray - 6.7 oz/ 200 mL Eau de Parfum Spray 
1601301,DOLCE&GABBANA,Perfume,Dolce Eau de Parfum,2.5 oz/ 75 mL,4.5,373,16000,122.0,0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.6 oz/ 50 mL Eau de Parfum Spray - 2.5 oz/ 75 mL Eau de Parfum Spray  - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray
1527332,DOLCE&GABBANA,Cologne,The One For Men,5.1 oz/ 150 mL,5.0,359,5500,120.0,0, - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.3 oz/ 100 mL Eau de Toilette Spray - 5.1 oz/ 150 mL Eau de Toilette Spray 
2155265,DOLCE&GABBANA,Perfume,The Only One Eau de Parfum,1.6 oz/ 50 mL,4.5,86,8000,94.0,0, - 1.6 oz/ 50 mL Eau de Parfum Spray  - 3.3 oz/ 100 mL Eau de Parfum Spray - Out of stock: 0.25 oz/ 7.4mL Eau de Parfum Travel Spray
2319309,DOLCE&GABBANA,Perfume,Shine Eau de Parfum,2.5 oz/ 75 mL,4.0,6,817,122.0,0, - 1oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray - 2.5 oz/ 75 mL Eau de Parfum Spray 
1794221,DOLCE&GABBANA,Cologne,The One For Men Eau De Parfum,5.0 oz,4.5,15,1700,134.0,0, - 1.6 oz Eau de Parfum Spray - 3.3 oz Eau de Parfum Spray - 5.0 oz Eau de Parfum Spray 
2302388,DOLCE&GABBANA,Rollerballs & Travel Size,Light Blue Eau Intense Travel Spray,0.25 oz/ 7.5 mL,5.0,1,357,29.0,0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray 
2302131,DOLCE&GABBANA,Rollerballs & Travel Size,Dolce Garden Travel Spray,0.25 oz/ 7.5 mL,4.5,20,3800,29.0,0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray 
1467315,DOLCE&GABBANA,Perfume,Pour Femme,1.6 oz/ 50 mL,4.5,186,7400,94.0,0, - 1.6 oz/ 50 mL Eau de Parfum Spray  - Out of stock: 0.2 oz/ 6 mL Eau de Parfum Rollerball
2319234,DOLCE&GABBANA,Cologne,Light Blue Love Is Love Pour Homme Eau de Toilette,2.5 oz/ 75 mL,0.0,0,112,68.0,limited edition,no options
771196,DOLCE&GABBANA,Lotions & Oils,Light Blue Cream,6.7 oz,5.0,3,1700,55.0,online only,no options
2172898,DOLCE&GABBANA,Perfume,Dolce Peony,1.6oz/50mL,3.5,24,1800,94.0,limited edition · online only, - 1oz/30mL Eau de Parfum Spray - Out of stock: 1.6oz/50mL Eau de Parfum Spray  - Out of stock: 2.5oz/75mL Eau de Parfum Spray
2302149,DOLCE&GABBANA,Rollerballs & Travel Size,The One Eau de Parfum Travel Spray,0.25 oz/ 7.5 mL,0.0,0,248,29.0,0, - 0.25 oz/ 7.5 mL Eau de Parfum Travel Spray 
2213486,DOLCE&GABBANA,Cologne,Light Blue Sun Pour Homme Eau de Toilette,2.5oz/75mL,5.0,4,539,68.0,limited edition, - 2.5oz/75mL Eau de Toilette Spray 
1566215,DOLCE&GABBANA,Perfume,Pour Femme Intense,3.3 oz/ 100 mL,4.5,83,4000,123.0,0, - 1.6 oz/ 50 mL Eau de Parfum Spray  - 3.3 oz/ 100 mL Eau de Parfum  Spray 
2302156,DOLCE&GABBANA,Rollerballs & Travel Size,Dolce Eau de Parfum Travel Spray,0.25 oz/ 7.5 mL,4.5,159,7800,29.0,0,no options
13383,DOLCE&GABBANA,Cologne,Pour Homme,4.2 oz/ 125 mL,4.5,116,1800,90.0,0, - 2.5 oz/ 75 mL Eau de Toilette Spray - 4.2 oz/ 125 mL Eau de Toilette Spray 
2036747,DOLCE&GABBANA,Cologne,Light Blue Italian Zest Pour Homme,4.2 oz/ 124 mL,4.5,9,871,88.0,0, - 4.2 oz/ 124 mL Spray Eau de Toilette Spray 
2132751,DOLCE&GABBANA,Cologne,The One Grey Eau De Toilette,3.3 oz/ 100 mL,5.0,8,834,88.0,0, - 1.6 oz/ 50 mL Eau de Toilette Spray - Out of stock: 3.3 oz/ 100 mL Eau de Toilette Spray 
1127588,DOLCE&GABBANA,Deodorant & Antiperspirant,The One For Men Deodorant,2.4 oz/ 68 g,4.0,7,605,29.0,0,no options
1020007,DOLCE&GABBANA,Deodorant & Antiperspirant,Light Blue Pour Homme Deodorant,2.4 oz/ 71 mL,3.0,6,998,29.0,0,no options
1023670,DOLCE&GABBANA,Lotions & Oils,The One Body Lotion,6.7 oz,4.0,7,1500,55.0,0,no options
2155257,DOLCE&GABBANA,Rollerballs & Travel Size,The Only One Eau de Parfum Travel Spray,0.25 oz/ 7.4mL,5.0,17,3900,29.0,0,no options
1794254,DOLCE&GABBANA,Perfume,Dolce Rosa Excelsa Eau de Parfum,1.6 oz/ 50 mL,4.0,105,11000,96.0,0, - Out of stock: 1.6 oz/ 50 mL Eau de Parfum Spray 
1982438,DOLCE&GABBANA,Perfume,The One Eau de Toilette,1.6 oz/ 50 mL,5.0,3,337,80.0,0, - 1.6 oz/ 50 mL Eau de Toilette Spray 
2172930,DOLCE&GABBANA,Perfume Gift Sets,Dolce Travel Spray Set,3 x 0.25oz/,4.5,4,1500,45.0,limited edition · online only,no options
1819267,DOLCE&GABBANA,Rollerballs & Travel Size,Pour Femme Rollerball,0.2 oz/ 6 mL,4.5,95,3900,29.0,0,no options
2332906,DOMINIQUE COSMETICS,Eye Palettes,Latte 2 Eyeshadow Palette,10 x 0.06 oz/ 1.8 g,4.0,27,4800,42.0,0,no options
2130326,DOMINIQUE COSMETICS,Eye Palettes,Latte Eyeshadow Palette,no size,5.0,177,15300,42.0,0,no options
2157642,DOMINIQUE COSMETICS,Eye Palettes,Berries & Cream Eyeshadow Palette,no size,4.5,116,8500,44.0,exclusive,no options
2231348,DOMINIQUE COSMETICS,Highlighter,Prisma Glow Highlight Palette,no size,4.0,17,2200,36.0,limited edition · exclusive · online only,no options
2332880,DOMINIQUE COSMETICS,Lip Gloss,Latte 2 Lip Gloss,0.15 oz/ 4.6 mL,3.5,7,1100,17.0,online only,no options
2287977,DOMINIQUE COSMETICS,Eye Palettes,Celestial Storm Palette,no size,3.5,33,3500,44.0,exclusive,no options
2225639,DOMINIQUE COSMETICS,Eye Palettes,Rustic Glam Eyeshadow Palette,12 x 0.5 oz/ 1.4 g,4.0,56,4900,44.0,limited edition · exclusive,no options
2157634,DOMINIQUE COSMETICS,Liquid Lipstick,Berries & Cream Liquid Lipstick,no size,3.0,17,2200,18.0,exclusive,no options
2287985,DOMINIQUE COSMETICS,Value & Gift Sets,Sweater Weather Set,no size,5.0,12,1500,29.0,limited edition · exclusive,no options
592527,Donna Karan,Bath & Shower,Cashmere Mist Deodorant,no size,4.5,781,19200,29.0,0,no options
860940,Donna Karan,Perfume,Cashmere Mist Eau de Parfum,1.7 oz/ 50 mL,4.5,237,6700,100.0,0, - 1 oz/ 30 mL Eau de Parfum Spray - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz Eau de Parfum Spray - Out of stock: 6.7 oz/ 200 mL Eau de Parfum Spray - 0.27 oz/ 7 mL Eau de Parfum Travel Spray
2266393,Donna Karan,Perfume Gift Sets,Cashmere Mist Body Gift Set,no size,0.0,0,1000,32.0,limited edition · online only,no options
2317717,Donna Karan,Perfume Gift Sets,Cashmere Mist Everything Cashmere Set,no size,5.0,1,72,124.0,limited edition · online only,no options
2189009,Donna Karan,Rollerballs & Travel Size,Cashmere Mist Travel Spray,0.27 oz/ 7 mL,5.0,4,1000,30.0,limited edition · online only, - 0.27 oz/ 7 mL Eau de Parfum Travel Spray 
83360,Donna Karan,Lotions & Oils,Cashmere Mist Body Lotion,no size,5.0,11,1200,58.0,0,no options
83410,Donna Karan,Perfume,Cashmere Mist Eau de Toilette,3.4 oz/ 100 mL,4.5,395,4000,102.0,0, - 1.7 oz/ 50 mL Eau de Toilette Spray - 3.4 oz/ 100 mL Eau de Toilette Spray 
592501,Donna Karan,Lotions & Oils,Cashmere Mist Body Creme ,6.7 oz/ 200 mL,5.0,6,956,60.0,online only,no options
2204592,dpHUE,Scalp & Hair Treatments,Gloss+ Semi-permanent Hair Color and Deep Conditioner,6.5 oz/ 192 mL,4.0,196,20400,35.0,online only,no options
2231629,dpHUE,Scalp & Hair Treatments,Root Touch-up Kit,no size,4.0,59,3600,30.0,online only,no options
1815208,dpHUE,Scalp & Hair Treatments,Apple Cider Vinegar Hair Rinse,no size,4.0,741,29200,35.0,online only,no options
2213692,dpHUE,Value & Gift Sets,Apple Cider Vinegar Scalp Scrub & Hair Rinse Duo,no size,4.5,31,9600,50.0,limited edition · online only,no options
2231769,dpHUE,Shampoo,Cool Blonde Shampoo,8.5 oz/ 250 mL,4.0,73,6400,26.0,online only,no options
2150969,dpHUE,Mini Size,Apple Cider Vinegar Hair Rinse Mini,no size,5.0,6,0,15.0,online only,no options
2150985,dpHUE,Hair Masks,Apple Cider Vinegar Hair Masque,9 oz/ 266 mL,4.5,459,2400,42.0,online only,no options
2019826,dpHUE,Scalp & Hair Treatments,Apple Cider Vinegar Scalp Scrub,9 oz,3.5,105,7800,38.0,online only,no options
2335990,dpHUE,Value & Gift Sets,Apple Cider Vinegar Hair Rinse Duo,no size,0.0,0,148,35.0,limited edition · online only,no options
2231777,dpHUE,Conditioner,Cool Blonde Conditioner,6.5 oz/ 192 mL,4.0,21,3200,26.0,online only,no options
2232270,dpHUE,Shampoo,Cool Brunette Shampoo,8.5 oz/ 250 mL,3.5,16,2300,26.0,online only,no options
1815224,dpHUE,Scalp & Hair Treatments,Apple Cider Vinegar Leave-In Hair Therapy,6 oz/ 177 mL,4.0,55,6700,30.0,online only,no options
2232288,dpHUE,Conditioner,Cool Brunette Conditioner,6.5 oz/ 192 mL,4.0,9,1400,26.0,online only,no options
2231736,dpHUE,Scalp & Hair Treatments,Color Fresh Oil Therapy,3 oz/ 89 mL,4.5,25,4100,35.0,online only,no options
2355592,dpHUE,Shampoo,Apple Cider Vinegar Soothing Shampoo,8.5 oz/ 251 mL,0.0,0,191,30.0,online only,no options
